onset	duration	valence	arousal	flubber_frequency	flubber_amplitude
508464.39751148963	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.408702553	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.4199591138	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.43092308607	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.44203515246	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.45317561785	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.4641982878	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.4754085504	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.4865383162	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.49771887995	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.50891114323	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.51982841734	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.5308708865	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.5419972524	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.55317421636	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.56436897954	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.5754367477	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.5863712211	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.59749708703	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.60915153235	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6197619184	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6308892842	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6421061466	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.65315931535	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6641678858	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.67535014957	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6863716195	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.6975306842	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.70861715166	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.7196350217	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.73078438675	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.7420391476	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.7531046159	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.76413448557	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.77530094987	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.7863618183	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.79738348833	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.80865704844	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8196570193	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8307979847	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.84190995106	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8531454127	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8640862859	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8751709534	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.88638201595	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.8974721833	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.90864314744	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.91962301906	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.93071908614	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.94182535284	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.9530284157	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.96404418594	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.97516285215	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.9862813183	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508464.9974364831	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0087074433	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0195941186	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0307362839	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0417881527	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0529163185	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.06406628346	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.075202749	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0862018199	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.0974120825	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.1084825506	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.1194879212	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.13069928373	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.14170585433	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.15299721377	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.16399848455	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.1752253465	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.18627101555	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.1973003852	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.2084999483	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.21951241867	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.2305843867	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.2417542509	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.2528020199	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.2638836875	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.27498535434	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.28616021835	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.29717408866	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.3083581523	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.31943352014	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.33054328675	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.3416622529	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.3528173177	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.36382158834	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.3750174515	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.38605482085	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.39731338166	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.40846504655	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.4194303187	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.43060908257	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.44175874756	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.4526837213	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.4639468818	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.47491605394	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.4860213206	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.4971442867	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.50841124705	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.51934022066	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.530428988	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.54157605313	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.5528487133	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.5639414805	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.5750442473	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.58593072253	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.5972097825	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6081382561	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6192997207	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6305202829	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6415661519	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6526022213	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.66377188556	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.67483135406	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.6858443244	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.69705538696	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.70820065215	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.71917812387	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.7303507879	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.7414948531	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.752519223	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.7636343893	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.77481895295	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.78591312014	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.797040186	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.80832424574	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.81932591647	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.8305031804	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.8414910517	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.8525478203	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.8637923816	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.87472045526	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.88583012176	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.8969913863	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.90815245087	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.91920751956	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.9303499848	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.9413546554	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.9525459188	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.96354748955	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.97474135284	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.9857678226	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508465.99694368656	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0080584529	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.01909242244	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.030380382	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0415179475	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0524629205	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0635135894	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.07462945563	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0857009237	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.0969553846	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.10805535153	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.11896002607	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.130341382	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.14136395196	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.15237512236	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.1634793891	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.1746418536	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.18570742186	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.1968073888	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.20805774984	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.21907462	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.2302461841	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.24126455426	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.25231612305	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.26346328814	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.27451895684	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.28559692454	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.2967333901	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3079648519	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3190517193	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3300205914	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.34122745413	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3523472203	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3633981891	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3746614497	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.3856181222	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.39683118474	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.40784795483	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4189662211	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.43016008433	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4410929578	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4522046243	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4634351861	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4744917547	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4855028251	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.4966342908	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.50793255	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.51885072404	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.53007538605	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.5410906563	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.55244351336	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.56333708833	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.5745133523	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.5856781167	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.5966859872	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.60787165083	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6189212197	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6300243865	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6409935585	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.65217132244	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6634004843	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6743150585	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.6854565238	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.69656139053	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.7077856526	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.71874632494	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.72995888744	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.7410261557	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.7521901201	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.76339778287	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.77439325384	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.78547002166	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.79656878865	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.80765335617	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8187201244	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8300182836	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8411183505	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.85208262276	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8632604866	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8743134554	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.88534342503	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.8968040779	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.9078007489	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.91867192474	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.9298691878	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.94094915554	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.95216021815	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.96316608874	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.97424335656	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.98538772174	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508466.99657208537	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.00754415727	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.01863342465	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0297556907	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0410043518	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0520884194	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0631503878	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0742594544	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.085263225	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.0963738916	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.10759715363	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.1186541223	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.1301009756	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.14079205855	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.15197322227	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.1631192874	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.17413925746	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.185249524	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.1963363914	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.20744365803	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2185456249	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2298741829	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.24088975316	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2518727246	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2629907909	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.274084958	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2852905208	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.2963984874	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.30744715635	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.31847102626	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.3296508901	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.3407666564	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.35188172275	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.3628981929	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.3741320546	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.38514552487	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.3962619912	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.40745365457	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.4184314262	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.429534493	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.44120443775	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.45176882553	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.4629425896	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.4739849588	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.4850988251	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.4962187913	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.50727226003	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.51840882556	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.529493093	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.54065895744	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.551744525	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.5629137891	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.5740196558	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.5853225149	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.59625598823	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6073525553	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6183593259	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.62944749324	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6405516601	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6516684263	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.66286148963	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6738438611	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.6850334246	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.69617119	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.70720835944	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.7182961268	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.72940999316	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.7404521624	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.7521439062	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.76275479223	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.7738985574	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.78499872435	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.79615718895	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8071480601	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8182462271	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.82939349225	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8404417612	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8515986259	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.86278218956	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.87428264087	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8848701278	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.8960263925	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.9071834572	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.91850921535	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.92937069153	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.94052815624	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.9515609258	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.9626912915	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.97371286154	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.9850164205	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508467.99617338524	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0070509608	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.01835071994	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0294396873	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0403116631	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.051565824	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0630640754	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.07389835274	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0848933237	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.0959146937	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.10704845935	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.11812832707	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.12928769167	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.14039005846	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.15155302297	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.16263309063	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.1737342575	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.18501901726	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.195919492	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.20695686137	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.21805772826	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.22928999	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.24024446256	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.2514261263	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.2629522767	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.27376035496	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.2847500262	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.2958385935	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.30688476254	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.3180802258	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.32926768926	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.34024786094	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.3515197211	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.3625120922	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.3737595534	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.3846866271	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.39578709396	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.4069483585	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.41803022614	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.42920099036	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.4401758621	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.4513894246	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.4624417934	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.47352596093	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.48471512436	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.49577789276	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.50710045104	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5179541276	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5292230879	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5401540614	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5513794234	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.56252268865	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5736576542	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
508468.5846648248	n/a	-0.4858973	0.19836143	1.7007014	0.07151563
